id,ClipName,URL,Start_frame,End_frame,Light1,Light2,Hit_label
8336,0039_049_00_04_1,https://www.youtube.com/watch?v=dPG2Ri7Ha4U&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=49,4976.0,5051.0,1,2,0-0-1
8337,0039_049_00_05_1,https://www.youtube.com/watch?v=dPG2Ri7Ha4U&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=49,7071.0,7146.0,2,1,1-0-0
8338,0039_049_00_06_1,https://www.youtube.com/watch?v=dPG2Ri7Ha4U&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=49,8169.0,8244.0,2,2,0-0-1
8339,0039_049_00_07_1,https://www.youtube.com/watch?v=dPG2Ri7Ha4U&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=49,8622.0,8697.0,2,2,0-0-1
8340,0039_049_00_08_1,https://www.youtube.com/watch?v=dPG2Ri7Ha4U&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=49,8850.0,8925.0,2,2,0-0-1
8341,0039_050_00_01_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,5480.0,5555.0,2,2,1-0-0
8342,0039_050_00_02_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,7471.0,7546.0,2,1,1-0-0
8343,0039_050_00_03_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,7785.0,7860.0,2,2,0-0-1
8344,0039_050_00_04_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,11123.0,11198.0,1,2,0-0-1
8345,0039_050_00_05_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,11618.0,11693.0,2,2,0-0-1
8346,0039_050_00_06_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,14186.0,14261.0,2,2,0-0-1
8347,0039_050_00_07_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,14637.0,14712.0,2,2,0-0-1
8348,0039_050_00_08_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,17053.0,17128.0,2,2,0-0-1
8349,0039_050_00_09_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,17684.0,17759.0,2,2,1-0-0
8350,0039_050_00_10_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,20370.0,20445.0,2,2,1-0-0
8351,0039_050_00_11_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,23615.0,23690.0,2,2,0-0-1
8352,0039_050_00_12_1,https://www.youtube.com/watch?v=XbAvTTAS_e8&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=50,23977.0,24052.0,2,2,0-0-1
8353,0039_051_00_01_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,2550.0,2625.0,2,2,0-1-0
8354,0039_051_00_02_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,5693.0,5768.0,2,1,1-0-0
8355,0039_051_00_03_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,6931.0,7006.0,2,2,1-0-0
8356,0039_051_00_04_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,11579.0,11654.0,2,2,0-0-1
8357,0039_051_00_05_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,12674.0,12749.0,2,1,1-0-0
8358,0039_051_00_06_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,13094.0,13169.0,2,2,1-0-0
8359,0039_051_00_07_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,19991.0,20066.0,2,2,1-0-0
8360,0039_051_00_08_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,21175.0,21250.0,1,2,0-0-1
8361,0039_051_00_09_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,22011.0,22086.0,2,2,1-0-0
8362,0039_051_00_10_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,22482.0,22557.0,2,2,0-0-1
8363,0039_051_00_11_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,22927.0,23002.0,2,2,0-0-1
8364,0039_051_00_12_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,23323.0,23398.0,2,1,1-0-0
8365,0039_051_00_13_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,23674.0,23749.0,2,2,1-0-0
8366,0039_051_00_14_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,26618.0,26693.0,2,2,1-0-0
8367,0039_051_00_15_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,27282.0,27357.0,2,2,0-1-0
8368,0039_051_00_16_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,30029.0,30104.0,2,2,0-0-1
8369,0039_051_00_17_1,https://www.youtube.com/watch?v=zvRQttnXCfk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=51,31876.0,31951.0,2,2,1-0-0
8370,0039_052_00_01_1,https://www.youtube.com/watch?v=mnnnqMufWOg&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=52,6440.0,6515.0,2,2,1-0-0
8371,0039_052_00_02_1,https://www.youtube.com/watch?v=mnnnqMufWOg&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=52,10965.0,11040.0,2,2,1-0-0
8372,0039_052_00_03_1,https://www.youtube.com/watch?v=mnnnqMufWOg&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=52,19039.0,19114.0,2,1,0-0-1
8373,0039_052_00_04_1,https://www.youtube.com/watch?v=mnnnqMufWOg&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=52,22097.0,22172.0,1,2,0-0-1
8374,0039_052_00_05_1,https://www.youtube.com/watch?v=mnnnqMufWOg&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=52,23997.0,24072.0,2,2,1-0-0
8375,0039_053_00_01_1,https://www.youtube.com/watch?v=utdtKnOnKtw&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=53,2937.0,3012.0,2,2,1-0-0
8376,0039_053_00_02_1,https://www.youtube.com/watch?v=utdtKnOnKtw&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=53,7818.0,7893.0,1,2,0-0-1
8377,0039_053_00_03_1,https://www.youtube.com/watch?v=utdtKnOnKtw&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=53,16784.0,16859.0,2,2,1-0-0
8378,0039_053_00_04_1,https://www.youtube.com/watch?v=utdtKnOnKtw&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=53,21770.0,21845.0,2,2,1-0-0
8379,0039_054_00_01_1,https://www.youtube.com/watch?v=9U2hHTToOBc&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=54,4130.0,4205.0,1,2,0-0-1
8380,0039_054_00_04_1,https://www.youtube.com/watch?v=9U2hHTToOBc&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=54,6272.0,6347.0,2,2,1-0-0
8381,0039_054_00_05_1,https://www.youtube.com/watch?v=9U2hHTToOBc&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=54,11769.0,11844.0,2,2,1-0-0
8382,0039_054_00_09_1,https://www.youtube.com/watch?v=9U2hHTToOBc&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=54,30636.0,30711.0,1,2,0-0-1
8383,0039_055_00_03_1,https://www.youtube.com/watch?v=-ezNS5zh1AM&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=55,6303.0,6378.0,2,2,1-0-0
8384,0039_055_00_06_1,https://www.youtube.com/watch?v=-ezNS5zh1AM&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=55,12021.0,12096.0,2,2,1-0-0
8385,0039_055_00_07_1,https://www.youtube.com/watch?v=-ezNS5zh1AM&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=55,12584.0,12659.0,1,2,0-0-1
8386,0039_055_00_08_1,https://www.youtube.com/watch?v=-ezNS5zh1AM&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=55,12954.0,13029.0,2,2,1-0-0
8387,0039_056_00_01_1,https://www.youtube.com/watch?v=yysCckWCV2U&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=56,4390.0,4465.0,2,2,0-0-1
8388,0039_056_00_03_1,https://www.youtube.com/watch?v=yysCckWCV2U&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=56,7229.0,7304.0,2,2,0-0-1
8389,0039_057_00_02_1,https://www.youtube.com/watch?v=PCiei5XtdtE&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=57,1243.0,1318.0,1,2,0-0-1
8390,0039_057_00_03_1,https://www.youtube.com/watch?v=PCiei5XtdtE&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=57,5552.0,5627.0,2,2,1-0-0
8391,0039_057_00_04_1,https://www.youtube.com/watch?v=PCiei5XtdtE&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=57,8316.0,8391.0,1,2,0-0-1
8392,0039_057_00_05_1,https://www.youtube.com/watch?v=PCiei5XtdtE&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=57,9593.0,9668.0,2,2,0-0-1
8393,0039_057_00_06_1,https://www.youtube.com/watch?v=PCiei5XtdtE&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=57,10015.0,10090.0,2,2,0-0-1
8394,0039_057_00_07_1,https://www.youtube.com/watch?v=PCiei5XtdtE&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=57,18563.0,18638.0,2,2,0-0-1
8395,0039_057_00_08_1,https://www.youtube.com/watch?v=PCiei5XtdtE&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=57,24361.0,24436.0,1,2,0-0-1
8396,0039_057_00_09_1,https://www.youtube.com/watch?v=PCiei5XtdtE&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=57,25540.0,25615.0,2,1,1-0-0
8397,0039_057_00_10_1,https://www.youtube.com/watch?v=PCiei5XtdtE&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=57,32530.0,32605.0,2,2,1-0-0
8398,0039_058_00_01_1,https://www.youtube.com/watch?v=9TTMS_h36uw&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=58,487.0,562.0,2,2,0-0-1
8399,0039_058_00_02_1,https://www.youtube.com/watch?v=9TTMS_h36uw&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=58,10789.0,10864.0,2,1,1-0-0
8400,0039_058_00_03_1,https://www.youtube.com/watch?v=9TTMS_h36uw&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=58,16029.0,16104.0,2,2,0-0-1
8401,0039_058_00_04_1,https://www.youtube.com/watch?v=9TTMS_h36uw&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=58,16564.0,16639.0,2,2,0-0-1
8402,0039_058_00_06_1,https://www.youtube.com/watch?v=9TTMS_h36uw&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=58,25660.0,25735.0,2,2,0-1-0
8403,0039_058_00_07_1,https://www.youtube.com/watch?v=9TTMS_h36uw&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=58,25951.0,26026.0,2,1,1-0-0
8404,0039_059_00_02_1,https://www.youtube.com/watch?v=SoE9wOFUcMk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=59,3961.0,4036.0,2,2,0-0-1
8405,0039_059_00_03_1,https://www.youtube.com/watch?v=SoE9wOFUcMk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=59,4371.0,4446.0,2,1,1-0-0
8406,0039_059_00_05_1,https://www.youtube.com/watch?v=SoE9wOFUcMk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=59,11814.0,11889.0,2,2,0-0-1
8407,0039_059_00_06_1,https://www.youtube.com/watch?v=SoE9wOFUcMk&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=59,14593.0,14668.0,2,2,0-1-0
8408,0039_060_00_01_1,https://www.youtube.com/watch?v=3S9EbbDv1NI&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=60,348.0,423.0,2,2,0-0-1
8409,0039_060_00_03_1,https://www.youtube.com/watch?v=3S9EbbDv1NI&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=60,3960.0,4035.0,2,2,1-0-0
8410,0039_060_00_05_1,https://www.youtube.com/watch?v=3S9EbbDv1NI&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=60,5324.0,5399.0,2,2,0-0-1
8411,0039_060_00_06_1,https://www.youtube.com/watch?v=3S9EbbDv1NI&list=PL_pQQho0KExwEv8JTpF5wI5BYOSZm6MxO&index=60,10354.0,10429.0,2,2,0-1-0
8412,0040_001_00_01_1,https://www.youtube.com/watch?v=v2mMB0a5LEg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R,5803.0,5878.0,1,2,0-0-1
8413,0040_001_00_02_1,https://www.youtube.com/watch?v=v2mMB0a5LEg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R,7722.0,7797.0,2,2,0-0-1
8414,0040_001_00_03_1,https://www.youtube.com/watch?v=v2mMB0a5LEg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R,11479.0,11554.0,2,2,1-0-0
8415,0040_001_00_04_1,https://www.youtube.com/watch?v=v2mMB0a5LEg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R,17043.0,17118.0,2,2,0-1-0
8416,0040_001_00_05_1,https://www.youtube.com/watch?v=v2mMB0a5LEg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R,18376.0,18451.0,2,2,0-0-1
8417,0040_001_00_06_1,https://www.youtube.com/watch?v=v2mMB0a5LEg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R,24050.0,24125.0,2,2,0-0-1
8418,0040_001_00_07_1,https://www.youtube.com/watch?v=v2mMB0a5LEg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R,28443.0,28518.0,2,2,0-0-1
8419,0040_001_00_09_1,https://www.youtube.com/watch?v=v2mMB0a5LEg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R,33307.0,33382.0,2,2,0-1-0
8420,0040_001_00_10_1,https://www.youtube.com/watch?v=v2mMB0a5LEg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R,34701.0,34776.0,2,2,0-1-0
8421,0040_001_00_11_1,https://www.youtube.com/watch?v=v2mMB0a5LEg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R,36287.0,36362.0,2,2,1-0-0
8422,0040_002_00_01_1,https://www.youtube.com/watch?v=ygFbX9_lKS8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=2,1116.0,1191.0,2,2,0-0-1
8423,0040_002_00_02_1,https://www.youtube.com/watch?v=ygFbX9_lKS8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=2,1800.0,1875.0,2,2,0-0-1
8424,0040_002_00_03_1,https://www.youtube.com/watch?v=ygFbX9_lKS8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=2,2954.0,3029.0,2,2,0-0-1
8425,0040_002_00_04_1,https://www.youtube.com/watch?v=ygFbX9_lKS8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=2,3261.0,3336.0,1,2,0-0-1
8426,0040_002_00_05_1,https://www.youtube.com/watch?v=ygFbX9_lKS8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=2,4631.0,4706.0,2,2,1-0-0
8427,0040_002_00_06_1,https://www.youtube.com/watch?v=ygFbX9_lKS8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=2,6881.0,6956.0,2,2,0-0-1
8428,0040_002_00_07_1,https://www.youtube.com/watch?v=ygFbX9_lKS8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=2,7192.0,7267.0,2,2,1-0-0
8429,0040_002_00_08_1,https://www.youtube.com/watch?v=ygFbX9_lKS8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=2,9015.0,9090.0,2,2,1-0-0
8430,0040_002_00_09_1,https://www.youtube.com/watch?v=ygFbX9_lKS8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=2,9204.0,9279.0,2,1,1-0-0
8431,0040_003_00_01_1,https://www.youtube.com/watch?v=g_fDyZORXn0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=3,2645.0,2720.0,2,2,0-0-1
8432,0040_003_00_02_1,https://www.youtube.com/watch?v=g_fDyZORXn0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=3,8505.0,8580.0,2,2,0-1-0
8433,0040_003_00_03_1,https://www.youtube.com/watch?v=g_fDyZORXn0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=3,9446.0,9521.0,2,2,0-0-1
8434,0040_003_00_04_1,https://www.youtube.com/watch?v=g_fDyZORXn0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=3,11502.0,11577.0,2,2,1-0-0
8435,0040_003_00_05_1,https://www.youtube.com/watch?v=g_fDyZORXn0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=3,19359.0,19434.0,2,2,0-1-0
8436,0040_003_00_06_1,https://www.youtube.com/watch?v=g_fDyZORXn0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=3,20041.0,20116.0,2,2,1-0-0
8437,0040_003_00_07_1,https://www.youtube.com/watch?v=g_fDyZORXn0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=3,21150.0,21225.0,2,2,0-0-1
8438,0040_003_00_08_1,https://www.youtube.com/watch?v=g_fDyZORXn0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=3,22401.0,22476.0,2,1,1-0-0
8439,0040_003_00_09_1,https://www.youtube.com/watch?v=g_fDyZORXn0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=3,29275.0,29350.0,2,2,0-0-1
8440,0040_003_00_10_1,https://www.youtube.com/watch?v=g_fDyZORXn0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=3,30828.0,30903.0,2,2,0-0-1
8441,0040_004_00_01_1,https://www.youtube.com/watch?v=3OUT8ZA2HkY&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=4,3898.0,3973.0,1,2,0-0-1
8442,0040_004_00_02_1,https://www.youtube.com/watch?v=3OUT8ZA2HkY&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=4,11343.0,11418.0,2,1,1-0-0
8443,0040_004_00_03_1,https://www.youtube.com/watch?v=3OUT8ZA2HkY&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=4,12644.0,12719.0,2,2,1-0-0
8444,0040_004_00_04_1,https://www.youtube.com/watch?v=3OUT8ZA2HkY&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=4,13957.0,14032.0,1,2,0-0-1
8445,0040_004_00_05_1,https://www.youtube.com/watch?v=3OUT8ZA2HkY&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=4,16197.0,16272.0,2,2,1-0-0
8446,0040_004_00_06_1,https://www.youtube.com/watch?v=3OUT8ZA2HkY&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=4,20548.0,20623.0,2,2,1-0-0
8447,0040_005_00_01_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,3866.0,3941.0,2,2,0-0-1
8448,0040_005_00_02_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,7932.0,8007.0,2,2,0-0-1
8449,0040_005_00_03_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,11184.0,11259.0,2,2,1-0-0
8450,0040_005_00_04_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,17251.0,17326.0,2,2,0-0-1
8451,0040_005_00_05_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,19135.0,19210.0,2,2,1-0-0
8452,0040_005_00_06_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,19827.0,19902.0,2,2,0-0-1
8453,0040_005_00_07_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,26053.0,26128.0,2,2,1-0-0
8454,0040_005_00_08_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,27399.0,27474.0,2,2,0-0-1
8455,0040_005_00_09_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,27869.0,27944.0,2,2,1-0-0
8456,0040_005_00_10_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,39620.0,39695.0,1,2,0-0-1
8457,0040_005_00_11_1,https://www.youtube.com/watch?v=xUBu7Frc68Y&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=5,41662.0,41737.0,2,2,1-0-0
8458,0040_006_00_01_1,https://www.youtube.com/watch?v=GMi1IeoZurs&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=6,10599.0,10674.0,1,2,0-0-1
8459,0040_006_00_02_1,https://www.youtube.com/watch?v=GMi1IeoZurs&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=6,12740.0,12815.0,2,2,0-0-1
8460,0040_006_00_03_1,https://www.youtube.com/watch?v=GMi1IeoZurs&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=6,15568.0,15643.0,2,2,1-0-0
8461,0040_006_00_04_1,https://www.youtube.com/watch?v=GMi1IeoZurs&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=6,18490.0,18565.0,2,2,0-0-1
8462,0040_006_00_05_1,https://www.youtube.com/watch?v=GMi1IeoZurs&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=6,20538.0,20613.0,2,2,1-0-0
8463,0040_006_00_06_1,https://www.youtube.com/watch?v=GMi1IeoZurs&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=6,21644.0,21719.0,2,2,0-0-1
8464,0040_006_00_07_1,https://www.youtube.com/watch?v=GMi1IeoZurs&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=6,27676.0,27751.0,1,2,0-0-1
8465,0040_007_00_01_1,https://www.youtube.com/watch?v=UzB2wH0svb0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=7,1347.0,1422.0,2,2,1-0-0
8466,0040_007_00_02_1,https://www.youtube.com/watch?v=UzB2wH0svb0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=7,5566.0,5641.0,2,2,0-0-1
8467,0040_007_00_03_1,https://www.youtube.com/watch?v=UzB2wH0svb0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=7,21802.0,21877.0,2,2,1-0-0
8468,0040_008_00_01_1,https://www.youtube.com/watch?v=ndz8BMJ1YZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=8,1877.0,1952.0,2,1,1-0-0
8469,0040_008_00_02_1,https://www.youtube.com/watch?v=ndz8BMJ1YZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=8,3036.0,3111.0,2,2,0-0-1
8470,0040_008_00_03_1,https://www.youtube.com/watch?v=ndz8BMJ1YZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=8,4480.0,4555.0,2,2,1-0-0
8471,0040_008_00_04_1,https://www.youtube.com/watch?v=ndz8BMJ1YZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=8,5245.0,5320.0,2,2,0-0-1
8472,0040_008_00_05_1,https://www.youtube.com/watch?v=ndz8BMJ1YZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=8,6033.0,6108.0,2,2,0-0-1
8473,0040_008_00_06_1,https://www.youtube.com/watch?v=ndz8BMJ1YZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=8,7788.0,7863.0,2,1,1-0-0
8474,0040_008_00_07_1,https://www.youtube.com/watch?v=ndz8BMJ1YZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=8,8054.0,8129.0,2,2,0-1-0
8475,0040_008_00_08_1,https://www.youtube.com/watch?v=ndz8BMJ1YZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=8,8901.0,8976.0,2,2,1-0-0
